Name:  Pine Wood
2.74	12.7772
2.76	8.709
2.78	6.5534
2.8	4.94
2.82	4.5069
2.84	3.4121
2.86	3.5879
2.88	3.0586
2.9	3.1304
2.92	3.0436
2.94	3.5851
2.96	3.8385
2.98	3.221
3	4.4489
3.02	4.1606
3.04	4.7969
3.06	4.7817
3.08	5.002
3.1	5.6825
3.12	5.8237
3.14	6.6842
3.16	6.5779
3.18	7.6145
3.2	7.4426
3.22	7.9737
3.24	8.5963
3.26	8.8396
3.28	8.8207
3.3	9.4212
3.32	9.2892
3.34	9.14
3.36	7.2594
3.38	6.2866
3.4	5.1835
3.42	5.4176
3.44	5.3399
3.46	5.4024
3.48	5.2407
3.5	5.8223
3.52	6.6577
3.54	8.1595
3.56	9.729
3.58	10.0053
3.6	10.5082
3.62	10.5514
3.64	10.3321
3.66	10.8072
3.68	10.9095
3.7	11.1678
3.72	11.701
3.74	12.0602
3.76	12.01
3.78	12.9832
3.8	13.1157
3.82	13.4287
3.84	13.7239
3.86	14.0363
3.88	14.2215
3.9	14.1456
3.92	14.3275
3.94	14.3469
3.96	15.046
3.98	15.086
4	15.4288
4.02	16.0094
4.04	16.719
4.06	17.1196
4.08	17.2945
4.1	18.1852
4.12	18.1283
4.14	19.3412
4.16	19.6074
4.18	20.0114
4.2	20.7468
4.22	20.9809
4.24	21.2985
4.26	21.3807
4.28	22.0299
4.3	22.0266
4.32	22.1362
4.34	22.0431
4.36	22.0061
4.38	21.809
4.4	21.7175
4.42	21.4393
4.44	21.238
4.46	20.9564
4.48	20.953
4.5	20.916
4.52	21.1402
4.54	20.5479
4.56	20.6028
4.58	19.9208
4.6	19.5876
4.62	19.4188
4.64	19.1335
4.66	18.8781
4.68	18.5623
4.7	18.7558
4.72	18.9393
4.74	18.9809
4.76	18.9903
4.78	19.1723
4.8	18.9497
4.82	19.1301
4.84	18.9253
4.86	18.7141
4.88	18.8056
4.9	18.884
4.92	19.4329
4.94	19.8259
4.96	20.3045
4.98	20.5825
5	20.4548
5.1	21.8556
5.2	23.0022
5.3	22.7309
5.4	22.1171
5.5	20.1082
5.6	14.7851
5.7	6.0087
5.8	5.3484
5.9	7.4526
6	6.579
6.1	6.5843
6.2	6.115
6.3	6.1698
6.4	9.4849
6.5	9.7754
6.6	4.3419
6.7	5.642
6.8	4.1904
6.9	3.768
7	3.5682
7.1	4.0375
7.2	3.5743
7.3	3.4918
7.4	3.8224
7.5	3.5147
7.6	3.4101
7.7	3.6779
7.8	3.1102
7.9	2.7647
8	3.2933
8.1	3.1062
8.2	3.1467
8.3	3.2021
8.4	2.9267
8.5	2.6484
8.6	3.1066
8.7	2.8112
8.8	2.344
8.9	2.2659
9	2.5554
9.1	2.7967
9.2	2.8075
9.3	3.3008
9.4	4.8408
9.5	5.6086
9.6	5.0982
9.7	5.8876
9.8	6.004
9.9	6.0736
10	6.3411
10.1	6.4262
10.2	7.2884
10.3	7.8338
10.4	8.0692
10.5	8.1454
10.6	8.5823
10.7	8.5903
10.8	8.7788
10.9	8.2359
11	7.6877
11.1	7.0945
11.2	7.2225
11.3	7.8524
11.4	7.7668
11.5	7.4025
11.6	7.8767
11.7	7.7029
11.8	8.0816
11.9	7.9847
12	7.9354
12.1	6.9933
12.2	6.3774
12.3	5.5234
12.4	5.4894
12.5	5.1595
